0,-2.828427124746190e-04,-2.828427124746190e-04,0.000000000000000e+00,
1,-2.545584412271571e-04,-2.945584412271571e-04,0.000000000000000e+00,
2,-2.262741699796952e-04,-3.062741699796952e-04,0.000000000000000e+00,
3,-1.979898987322333e-04,-3.179898987322333e-04,0.000000000000000e+00,
4,-1.697056274847714e-04,-3.297056274847714e-04,0.000000000000000e+00,
5,-1.414213562373095e-04,-3.414213562373095e-04,0.000000000000000e+00,
6,-1.131370849898476e-04,-3.531370849898476e-04,0.000000000000000e+00,
7,-8.485281374238572e-05,-3.648528137423857e-04,0.000000000000000e+00,
8,-5.656854249492381e-05,-3.765685424949238e-04,0.000000000000000e+00,
9,-2.828427124746191e-05,-3.882842712474619e-04,0.000000000000000e+00,
10,0.000000000000000e+00,-4.000000000000000e-04,0.000000000000000e+00,
11,2.828427124746191e-05,-3.882842712474619e-04,0.000000000000000e+00,
12,5.656854249492381e-05,-3.765685424949238e-04,0.000000000000000e+00,
13,8.485281374238572e-05,-3.648528137423857e-04,0.000000000000000e+00,
14,1.131370849898476e-04,-3.531370849898476e-04,0.000000000000000e+00,
15,1.414213562373095e-04,-3.414213562373095e-04,0.000000000000000e+00,
16,1.697056274847714e-04,-3.297056274847714e-04,0.000000000000000e+00,
17,1.979898987322333e-04,-3.179898987322333e-04,0.000000000000000e+00,
18,2.262741699796952e-04,-3.062741699796952e-04,0.000000000000000e+00,
19,2.545584412271571e-04,-2.945584412271571e-04,0.000000000000000e+00,
20,2.828427124746190e-04,-2.828427124746190e-04,0.000000000000000e+00,
21,-2.945584412271571e-04,-2.545584412271571e-04,0.000000000000000e+00,
22,-2.651025971044414e-04,-2.651025971044414e-04,0.000000000000000e+00,
23,-2.356467529817257e-04,-2.756467529817257e-04,0.000000000000000e+00,
24,-2.061909088590100e-04,-2.861909088590100e-04,0.000000000000000e+00,
25,-1.767350647362943e-04,-2.967350647362942e-04,0.000000000000000e+00,
26,-1.472792206135786e-04,-3.072792206135785e-04,0.000000000000000e+00,
27,-1.178233764908629e-04,-3.178233764908629e-04,0.000000000000000e+00,
28,-8.836753236814715e-05,-3.283675323681472e-04,0.000000000000000e+00,
29,-5.891168824543143e-05,-3.389116882454314e-04,0.000000000000000e+00,
30,-2.945584412271571e-05,-3.494558441227157e-04,0.000000000000000e+00,
31,0.000000000000000e+00,-3.600000000000000e-04,0.000000000000000e+00,
32,2.945584412271571e-05,-3.494558441227157e-04,0.000000000000000e+00,
33,5.891168824543143e-05,-3.389116882454314e-04,0.000000000000000e+00,
34,8.836753236814715e-05,-3.283675323681472e-04,0.000000000000000e+00,
35,1.178233764908629e-04,-3.178233764908629e-04,0.000000000000000e+00,
36,1.472792206135786e-04,-3.072792206135785e-04,0.000000000000000e+00,
37,1.767350647362943e-04,-2.967350647362942e-04,0.000000000000000e+00,
38,2.061909088590100e-04,-2.861909088590100e-04,0.000000000000000e+00,
39,2.356467529817257e-04,-2.756467529817257e-04,0.000000000000000e+00,
40,2.651025971044414e-04,-2.651025971044414e-04,0.000000000000000e+00,
41,2.945584412271571e-04,-2.545584412271571e-04,0.000000000000000e+00,
42,-3.062741699796952e-04,-2.262741699796952e-04,0.000000000000000e+00,
43,-2.756467529817257e-04,-2.356467529817257e-04,0.000000000000000e+00,
44,-2.450193359837562e-04,-2.450193359837562e-04,0.000000000000000e+00,
45,-2.143919189857867e-04,-2.543919189857867e-04,0.000000000000000e+00,
46,-1.837645019878172e-04,-2.637645019878171e-04,0.000000000000000e+00,
47,-1.531370849898476e-04,-2.731370849898476e-04,0.000000000000000e+00,
48,-1.225096679918781e-04,-2.825096679918781e-04,0.000000000000000e+00,
49,-9.188225099390859e-05,-2.918822509939086e-04,0.000000000000000e+00,
50,-6.125483399593905e-05,-3.012548339959391e-04,0.000000000000000e+00,
51,-3.062741699796952e-05,-3.106274169979695e-04,0.000000000000000e+00,
52,0.000000000000000e+00,-3.200000000000000e-04,0.000000000000000e+00,
53,3.062741699796952e-05,-3.106274169979695e-04,0.000000000000000e+00,
54,6.125483399593905e-05,-3.012548339959391e-04,0.000000000000000e+00,
55,9.188225099390859e-05,-2.918822509939086e-04,0.000000000000000e+00,
56,1.225096679918781e-04,-2.825096679918781e-04,0.000000000000000e+00,
57,1.531370849898476e-04,-2.731370849898476e-04,0.000000000000000e+00,
58,1.837645019878172e-04,-2.637645019878171e-04,0.000000000000000e+00,
59,2.143919189857867e-04,-2.543919189857867e-04,0.000000000000000e+00,
60,2.450193359837562e-04,-2.450193359837562e-04,0.000000000000000e+00,
61,2.756467529817257e-04,-2.356467529817257e-04,0.000000000000000e+00,
62,3.062741699796952e-04,-2.262741699796952e-04,0.000000000000000e+00,
63,-3.179898987322333e-04,-1.979898987322333e-04,0.000000000000000e+00,
64,-2.861909088590100e-04,-2.061909088590100e-04,0.000000000000000e+00,
65,-2.543919189857867e-04,-2.143919189857867e-04,0.000000000000000e+00,
66,-2.225929291125634e-04,-2.225929291125634e-04,0.000000000000000e+00,
67,-1.907939392393400e-04,-2.307939392393400e-04,0.000000000000000e+00,
68,-1.589949493661167e-04,-2.389949493661167e-04,0.000000000000000e+00,
69,-1.271959594928933e-04,-2.471959594928934e-04,0.000000000000000e+00,
70,-9.539696961967002e-05,-2.553969696196700e-04,0.000000000000000e+00,
71,-6.359797974644667e-05,-2.635979797464467e-04,0.000000000000000e+00,
72,-3.179898987322334e-05,-2.717989898732233e-04,0.000000000000000e+00,
73,0.000000000000000e+00,-2.800000000000000e-04,0.000000000000000e+00,
74,3.179898987322334e-05,-2.717989898732233e-04,0.000000000000000e+00,
75,6.359797974644667e-05,-2.635979797464467e-04,0.000000000000000e+00,
76,9.539696961967002e-05,-2.553969696196700e-04,0.000000000000000e+00,
77,1.271959594928933e-04,-2.471959594928934e-04,0.000000000000000e+00,
78,1.589949493661167e-04,-2.389949493661167e-04,0.000000000000000e+00,
79,1.907939392393400e-04,-2.307939392393400e-04,0.000000000000000e+00,
80,2.225929291125634e-04,-2.225929291125634e-04,0.000000000000000e+00,
81,2.543919189857867e-04,-2.143919189857867e-04,0.000000000000000e+00,
82,2.861909088590100e-04,-2.061909088590100e-04,0.000000000000000e+00,
83,3.179898987322333e-04,-1.979898987322333e-04,0.000000000000000e+00,
84,-3.297056274847714e-04,-1.697056274847714e-04,0.000000000000000e+00,
85,-2.967350647362942e-04,-1.767350647362943e-04,0.000000000000000e+00,
86,-2.637645019878171e-04,-1.837645019878172e-04,0.000000000000000e+00,
87,-2.307939392393400e-04,-1.907939392393400e-04,0.000000000000000e+00,
88,-1.978233764908629e-04,-1.978233764908629e-04,0.000000000000000e+00,
89,-1.648528137423857e-04,-2.048528137423857e-04,0.000000000000000e+00,
90,-1.318822509939086e-04,-2.118822509939086e-04,0.000000000000000e+00,
91,-9.891168824543143e-05,-2.189116882454314e-04,0.000000000000000e+00,
92,-6.594112549695428e-05,-2.259411254969543e-04,0.000000000000000e+00,
93,-3.297056274847714e-05,-2.329705627484772e-04,0.000000000000000e+00,
94,0.000000000000000e+00,-2.400000000000000e-04,0.000000000000000e+00,
95,3.297056274847714e-05,-2.329705627484772e-04,0.000000000000000e+00,
96,6.594112549695428e-05,-2.259411254969543e-04,0.000000000000000e+00,
97,9.891168824543143e-05,-2.189116882454314e-04,0.000000000000000e+00,
98,1.318822509939086e-04,-2.118822509939086e-04,0.000000000000000e+00,
99,1.648528137423857e-04,-2.048528137423857e-04,0.000000000000000e+00,
100,1.978233764908629e-04,-1.978233764908629e-04,0.000000000000000e+00,
101,2.307939392393400e-04,-1.907939392393400e-04,0.000000000000000e+00,
102,2.637645019878171e-04,-1.837645019878172e-04,0.000000000000000e+00,
103,2.967350647362942e-04,-1.767350647362943e-04,0.000000000000000e+00,
104,3.297056274847714e-04,-1.697056274847714e-04,0.000000000000000e+00,
105,-3.414213562373095e-04,-1.414213562373095e-04,0.000000000000000e+00,
106,-3.072792206135785e-04,-1.472792206135786e-04,0.000000000000000e+00,
